id,image,rectangles
190,https://storage.yandexcloud.net/garbage-images/DJI_0018-1075.jpg,"((0.2192138859061958, 0.2998588438963505), (0.2143344496831002, 0.4045511966943707))"
191,https://storage.yandexcloud.net/garbage-images/DJI_0071-2675.jpg,"((0.6202855257481353, 0.7518572492154006), (0, 0.31514993852356377)) ((0.4983799062976248, 0.5961566855116753), (0.035354541954257114, 0.4086198305919978))"
193,https://storage.yandexcloud.net/garbage-images/DJI_0075-0.jpg,"((0.3515094381628432, 0.4577639697566666), (0.39489722161654717, 0.68126842519878))"
194,https://storage.yandexcloud.net/garbage-images/DJI_0049-25.jpg,"((0.39718718569911954, 0.5083203347617967), (0.5278106019438554, 0.6466328664484785))"
196,https://storage.yandexcloud.net/garbage-images/DJI_0008-1200.jpg,"((0.21218200160348816, 0.3252769536861843), (0.20569742755834755, 0.4255461419231778))"
198,https://storage.yandexcloud.net/garbage-images/DJI_0013-750.jpg,"((0.443466172381835, 0.556533827618165), (0.3163422922459067, 0.46627535784162283))"
199,https://storage.yandexcloud.net/garbage-images/DJI_0071-1275.jpg,"((0.39063948100092677, 0.49258572752548657), (0.36281705770450223, 0.6183655675332911)) ((0.417516218721038, 0.6427247451343837), (0.3463300570703868, 0.9959178820545339))"
200,https://storage.yandexcloud.net/garbage-images/DJI_0075-200.jpg,"((0.3192771084337349, 0.4138090824837813), (0.38765060240963856, 0.6514426125554851))"
201,https://storage.yandexcloud.net/garbage-images/DJI_0102-1825.jpg,"((0.4749768303985171, 0.6334569045412418), (0.19815313887127456, 0.4306198478123018))"
202,https://storage.yandexcloud.net/garbage-images/DJI_0064-775.jpg,"((0.3822984244670991, 0.47034291010194623), (0.32685478757133796, 0.470291693088142))"
203,https://storage.yandexcloud.net/garbage-images/DJI_0008-2600.jpg,"((0.5936051899907321, 0.7140871177015755), (0.503368738110336, 0.7193484464172479))"
204,https://storage.yandexcloud.net/garbage-images/DJI_0083-700.jpg,"((0.06255792400370713, 0.16357738646895273), (0.23308497146480656, 0.3765218769816106))"
205,https://storage.yandexcloud.net/garbage-images/DJI_0083-1500.jpg,"((0.41585251261456085, 0.46452476572958507), (0.7101832769675193, 0.7631363171986191))"
206,https://storage.yandexcloud.net/garbage-images/DJI_0049-1775.jpg,"((0.3359592215013902, 0.42029657089898054), (0.06842105263157895, 0.1755865567533291))"
207,https://storage.yandexcloud.net/garbage-images/DJI_0060-1000.jpg,"((0.48702502316960145, 0.5741427247451344), (0.11633639822447685, 0.23834020291693087))"
209,https://storage.yandexcloud.net/garbage-images/DJI_0034-5200.jpg,"((0.5596523086100504, 0.573424863609272), (0.3775530473312263, 0.40063747523287246))"
210,https://storage.yandexcloud.net/garbage-images/DJI_0024-2875.jpg,"((0.6201936554034851, 0.6360433318094819), (0.5384052482733365, 0.5735294910078614))"
211,https://storage.yandexcloud.net/garbage-images/DJI_0064-500.jpg,"((0.3816625363797301, 0.4573806293748077), (0.3238817280088301, 0.42364674020817333))"
212,https://storage.yandexcloud.net/garbage-images/DJI_0008-225.jpg,"((0.294245735824154, 0.4811084361186654), (0, 0.1175434460390333))"
213,https://storage.yandexcloud.net/garbage-images/DJI_0089-2525.jpg,"((0.41701618859729783, 0.4949548310440077), (0.29435578074825614, 0.4336960385542168))"
214,https://storage.yandexcloud.net/garbage-images/DJI_0008-2475.jpg,"((0.7603690976500785, 0.8399399285026421), (0.6340628613997824, 0.7974354996736458))"
215,https://storage.yandexcloud.net/garbage-images/DJI_0018-225.jpg,"((0.3924003650569827, 0.4906394753442858), (0.025348763474952442, 0.2347336715282181))"
216,https://storage.yandexcloud.net/garbage-images/DJI_0024-250.jpg,"((0.24158664865290483, 0.30422242251759435), (0.37426398224476853, 0.5135461636017755)) ((0.14537809999674176, 0.1733660414239892), (0.606260487203551, 0.6418735059480024))"
217,https://storage.yandexcloud.net/garbage-images/DJI_0024-3000.jpg,"((0.1911351532682895, 0.2077724295611533), (0.14711212966391882, 0.1725598789803424))"
218,https://storage.yandexcloud.net/garbage-images/DJI_0034-250.jpg,"((0.2253974080891456, 0.2698218344050531), (0.7361257216663865, 0.8032651620529057))"
220,https://storage.yandexcloud.net/garbage-images/DJI_0071-2625.jpg,"((0.4361226152648425, 0.5382606040654103), (0.004676853802831398, 0.35763064668038985)) ((0.5687846007184537, 0.7249265835974827), (0.006765337784355402, 0.2260561558443769))"
222,https://storage.yandexcloud.net/garbage-images/DJI_0060-1950.jpg,"((0.6033608215169683, 0.6231620388806224), (0.24646274941820528, 0.28360945422175304))"
223,https://storage.yandexcloud.net/garbage-images/DJI_0034-75.jpg,"((0.22335495829471733, 0.25393883225208524), (0.7834416613823716, 0.8460922637920102))"
224,https://storage.yandexcloud.net/garbage-images/DJI_0102-900.jpg,"((0.1000926784059314, 0.2511584800741427), (0.31861128725428023, 0.5939441978440075))"
225,https://storage.yandexcloud.net/garbage-images/DJI_0037-1325.jpg,"((0.28191393697894707, 0.2990997861874207), (0.2052301261779952, 0.25108920801323814)) ((0.2994776602616781, 0.33696756737816635), (0.12028178769688791, 0.1893562368615153)) ((0.56179533650336, 0.6010537625431629), (0.007439340845076681, 0.05053128844218164)) ((0.23625373231029917, 0.24854975260064885), (0.6372055619241114, 0.6695608135609328))"
226,https://storage.yandexcloud.net/garbage-images/DJI_0089-1300.jpg,"((0.3985171455050973, 0.4754402224281742), (0.1852726696258719, 0.31716867469879517))"
227,https://storage.yandexcloud.net/garbage-images/DJI_0008-1250.jpg,"((0.2710727840364525, 0.3663826420826516), (0.08833989533871033, 0.3503736007614184))"
228,https://storage.yandexcloud.net/garbage-images/DJI_0022-475.jpg,"((0.48358549675450474, 0.502282646090757), (0.4675151102825728, 0.500776354891274)) ((0.21544101359069293, 0.2637799850453937), (0.6557250797757116, 0.7814688093939722))"
229,https://storage.yandexcloud.net/garbage-images/DJI_0042-1175.jpg,"((0.23366285434032158, 0.2768655104064759), (0.45573408337420085, 0.5453985432448334))"
231,https://storage.yandexcloud.net/garbage-images/DJI_0032-25.jpg,"((0.3570779835073119, 0.38842617224199105), (0.4632415708969732, 0.5620757613516661))"
232,https://storage.yandexcloud.net/garbage-images/DJI_0042-2075.jpg,"((0.5257680571923655, 0.5687036952283122), (0.08687008973733355, 0.1936183773792738))"
233,https://storage.yandexcloud.net/garbage-images/DJI_0018-500.jpg,"((0.385482297979509, 0.4621456902316451), (0.15347508454872116, 0.333474783365648))"
234,https://storage.yandexcloud.net/garbage-images/DJI_0024-950.jpg,"((0.20338601777939377, 0.2732210916932829), (0.5744813013303909, 0.6592204233450057))"
235,https://storage.yandexcloud.net/garbage-images/DJI_0008-500.jpg,"((0.1876737720111214, 0.42029657089898054), (0.33344958782498413, 0.7604629042485732))"
236,https://storage.yandexcloud.net/garbage-images/DJI_0089-2200.jpg,"((0.43024960716560445, 0.484255397659012), (0.5389745955883312, 0.6569130485554955))"
237,https://storage.yandexcloud.net/garbage-images/DJI_0008-2350.jpg,"((0.8922915543305271, 0.9623431924813194), (0.7078664528061976, 0.8648148176660885))"
238,https://storage.yandexcloud.net/garbage-images/DJI_0075-750.jpg,"((0.1493060466944221, 0.17517860680098662), (0.6947404545517315, 0.7282847711073792))"
239,https://storage.yandexcloud.net/garbage-images/DJI_0060-2850.jpg,"((0.08695598713308442, 0.11271736995465242), (0.6134261107675233, 0.644898450744716))"
240,https://storage.yandexcloud.net/garbage-images/DJI_0064-225.jpg,"((0.36471278831692705, 0.4410658024627792), (0.4037882578614218, 0.5009660093699467))"
242,https://storage.yandexcloud.net/garbage-images/DJI_0089-450.jpg,"((0.3549582947173308, 0.4411492122335496), (0.1978440076093849, 0.3511731135066582))"
243,https://storage.yandexcloud.net/garbage-images/DJI_0080-725.jpg,"((0.7293790546802594, 0.8183503243744207), (0.21608275206087507, 0.33643785668991755))"
244,https://storage.yandexcloud.net/garbage-images/DJI_0071-675.jpg,"((0.494902687673772, 0.721964782205746), (0.33489220038046924, 0.9943722257450855))"
245,https://storage.yandexcloud.net/garbage-images/DJI_0265-400.jpg,"((0.752548656163114, 0.8646895273401297), (0.6412315930388219, 0.7895170425290907))"
246,https://storage.yandexcloud.net/garbage-images/DJI_0034-2950.jpg,"((0.08341056533827618, 0.11677479147358666), (0.24936588459099554, 0.2922320862396956))"
247,https://storage.yandexcloud.net/garbage-images/DJI_0060-1125.jpg,"((0.4986098239110287, 0.5949953660797034), (0.32860653138871276, 0.43577203551046284))"
248,https://storage.yandexcloud.net/garbage-images/DJI_0024-1625.jpg,"((0.3744207599629286, 0.4578313253012048), (0.8579422954977804, 0.9931357006975268)) ((0.10472659870250231, 0.21594068582020387), (0.6007450856055802, 0.7309923906150918)) ((0.26320667284522703, 0.3132530120481927), (0.7969403931515535, 0.8678344958782497)) ((0.04911955514365153, 0.08433734939759036), (0.7194514901712111, 0.7771559923906151))"
249,https://storage.yandexcloud.net/garbage-images/DJI_0063-200.jpg,"((0.4439295644114921, 0.5078776645041705), (0.30737951807228914, 0.40630152187698154))"
250,https://storage.yandexcloud.net/garbage-images/DJI_0102-2400.jpg,"((0.21130676552363298, 0.3373493975903614), (0.7427393785668992, 0.9702599873176918))"
251,https://storage.yandexcloud.net/garbage-images/DJI_0083-625.jpg,"((0.002780352177942539, 0.043558850787766445), (0.19712270133164236, 0.29769340519974635))"
253,https://storage.yandexcloud.net/garbage-images/DJI_0089-1350.jpg,"((0.5658016682113067, 0.5889712696941611), (0.20608750792644262, 0.3132530120481927))"
254,https://storage.yandexcloud.net/garbage-images/DJI_0037-1375.jpg,"((0.28869323447636697, 0.32113067655236327), (0.19960261933321277, 0.26555062186967443)) ((0.2747914735866543, 0.29240037071362374), (0.27544282225014366, 0.3331473244695476)) ((0.5611677479147359, 0.598239110287303), (0.03638131305547024, 0.13035721666992806))"
255,https://storage.yandexcloud.net/garbage-images/DJI_0022-425.jpg,"((0.10148285449490267, 0.14411492122335495), (0.6465102481781566, 0.7718114529974337)) ((0.376540011613877, 0.39153835630345357), (0.4537144282935076, 0.4916839219550144))"
256,https://storage.yandexcloud.net/garbage-images/DJI_0042-1125.jpg,"((0.2664504170528267, 0.3109360518999073), (0.45207355235601115, 0.5575903564143498))"
257,https://storage.yandexcloud.net/garbage-images/DJI_0032-425.jpg,"((0.6223354958294717, 0.6519925857275255), (0.4406425635725468, 0.5346184671870046))"
260,https://storage.yandexcloud.net/garbage-images/DJI_0102-950.jpg,"((0.18118628359592215, 0.3294717330861909), (0.2299386904371185, 0.5019742009000228))"
261,https://storage.yandexcloud.net/garbage-images/DJI_0060-1525.jpg,"((0.07182576459684893, 0.14133456904541242), (0.17069542497188586, 0.295996629791163))"
262,https://storage.yandexcloud.net/garbage-images/DJI_0024-1225.jpg,"((0.3665430954587581, 0.42400370713623725), (0.5582498515340143, 0.6588205554021183)) ((0.489645657459771, 0.5177914318558527), (0.7519088206928348, 0.8186686224182779)) ((0.5684538257687999, 0.5834649054467101), (0.8403655579790469, 0.86873847371236))"
264,https://storage.yandexcloud.net/garbage-images/DJI_0089-1450.jpg,"((0.8012048192771083, 0.8540315106580165), (0.2555485098287888, 0.35941661382371587))"
265,https://storage.yandexcloud.net/garbage-images/DJI_0032-325.jpg,"((0.551899907321594, 0.5917516218721037), (0.41722415979708305, 0.5260383639822447))"
266,https://storage.yandexcloud.net/garbage-images/DJI_0042-1625.jpg,"((0.3980537534754402, 0.44995366079703425), (0.4272194039315155, 0.5393310082435002)) ((0.09036144578313253, 0.12094531974050045), (0.7190393151553582, 0.8295022194039314)) ((0.1144578313253012, 0.15338276181649677), (0.6514426125554851, 0.7009036144578313))"
267,https://storage.yandexcloud.net/garbage-images/DJI_0089-1875.jpg,"((0.3767377201112141, 0.41473586654309547), (0.008552631578947369, 0.0299857324032974))"
268,https://storage.yandexcloud.net/garbage-images/DJI_0008-1925.jpg,"((0.0013901760889712695, 0.05143651529193697), (0.48018389346861123, 0.7060558021559923))"
269,https://storage.yandexcloud.net/garbage-images/DJI_0265-75.jpg,"((0.5518999073215941, 0.5722891566265059), (0.49974255998352385, 0.5343424981979199))"
270,https://storage.yandexcloud.net/garbage-images/DJI_0102-2700.jpg,"((0.23215940685820205, 0.3526413345690454), (0.5446892834495878, 0.7359384908053265))"
271,https://storage.yandexcloud.net/garbage-images/DJI_0024-1525.jpg,"((0.16265060240963855, 0.2377201112140871), (0.5744689283449588, 0.6733909321496512)) ((0.30444856348470806, 0.33317886932344765), (0.7541772352568167, 0.8151791376030437)) ((0.4063948100092678, 0.4638554216867469), (0.8300174381737475, 0.9718056436271401))"
272,https://storage.yandexcloud.net/garbage-images/DJI_0060-1225.jpg,"((0.34708063021316027, 0.4443929564411492), (0.3404565630944832, 0.4707038681039949))"
273,https://storage.yandexcloud.net/garbage-images/DJI_0063-100.jpg,"((0.4406858202038924, 0.49443929564411493), (0.32572130627774254, 0.4394816106531389)) ((0.43883225208526405, 0.47034291010194623), (0.690084020291693, 0.75108592263792))"
275,https://storage.yandexcloud.net/garbage-images/DJI_0102-850.jpg,"((0.1313910465854954, 0.2796276301467108), (0.3808777018405004, 0.6591594447967308))"
276,https://storage.yandexcloud.net/garbage-images/DJI_0008-850.jpg,"((0.2516410535562658, 0.4002986446770348), (0.5465314963589398, 0.7938233184087132))"
277,https://storage.yandexcloud.net/garbage-images/DJI_0024-400.jpg,"((0.020280531400348398, 0.07210380264296368), (0.5641249044260211, 0.6330327645866115)) ((0.1260573900219192, 0.18341526406319353), (0.34746269026724175, 0.4846158350099553))"
279,https://storage.yandexcloud.net/garbage-images/DJI_0018-850.jpg,"((0.6349979040708782, 0.6449666453317343), (0.6284927883794099, 0.6524574722070725)) ((0.6433500926948387, 0.6816085051013675), (0.6280134947028567, 0.7852218206123233))"
280,https://storage.yandexcloud.net/garbage-images/DJI_0034-400.jpg,"((0.5841096453250252, 0.6029259265369126), (0.7115203343787367, 0.7433606705706621))"
281,https://storage.yandexcloud.net/garbage-images/DJI_0024-3650.jpg,"((0.5291549218078155, 0.590920164958322), (0.5865312669347522, 0.6958562373818427))"
282,https://storage.yandexcloud.net/garbage-images/DJI_0049-650.jpg,"((0.11779568434090665, 0.22591072469648324), (0.42507974419880085, 0.5709383958474864)) ((0.3638751599701992, 0.4024696474042207), (0.12083018197567319, 0.17349899655037815)) ((0.1732818350391756, 0.19760164903869595), (0.11236555106188133, 0.17114771018543595))"
283,https://storage.yandexcloud.net/garbage-images/DJI_0102-1025.jpg,"((0.4128362719313232, 0.5458022526633681), (0.15667845194944816, 0.4005062648253834)) ((0.36627955598873035, 0.40240756756018237), (0.12089937071221855, 0.17788087046039905)) ((0.1805026731161112, 0.21277759555413064), (0.03199060140551691, 0.0763003032743722))"
286,https://storage.yandexcloud.net/garbage-images/DJI_0008-1450.jpg,"((0.5069508804448564, 0.6302131603336422), (0.12035510462904249, 0.2984147114774889))"
287,https://storage.yandexcloud.net/garbage-images/DJI_0089-1500.jpg,"((0.003707136237256719, 0.06116774791473586), (0.32489695624603676, 0.395791058972733)) ((0.8090824837812789, 0.8480074142724745), (0.2622463538363982, 0.36281705770450223))"
288,https://storage.yandexcloud.net/garbage-images/DJI_0022-275.jpg,"((0.1546970003971587, 0.17413314811428754), (0.48036759324497735, 0.5740368058124454))"
289,https://storage.yandexcloud.net/garbage-images/DJI_0042-1775.jpg,"((0.6484467173142721, 0.6768283432811966), (0.4436464465000775, 0.5171366005681175)) ((0.3951604146201742, 0.42204535340844657), (0.6502454674293605, 0.6842666580110257)) ((0.3790848842106917, 0.3923887714461255), (0.7123711197958794, 0.7429408852460714)) ((0.20748841614185026, 0.2558504693141424), (0.5723354895428825, 0.6142000281465851))"
290,https://storage.yandexcloud.net/garbage-images/DJI_0032-275.jpg,"((0.5174351250392015, 0.56087812792313), (0.40959892181586294, 0.5007926442907366)) ((0.049142224799653036, 0.06665753129273483), (0.004529344507160266, 0.025808530726739994))"
291,https://storage.yandexcloud.net/garbage-images/DJI_0024-1850.jpg,"((0.19593057117339, 0.22053744072451562), (0.9590136900250624, 0.9954922948859417)) ((0.05239049879182383, 0.06241551972006019), (0.9752264032965642, 0.998734837540242))"
292,https://storage.yandexcloud.net/garbage-images/DJI_0083-850.jpg,"((0.44670991658943465, 0.5032437442075995), (0.4144419784400761, 0.5067691819911223))"
293,https://storage.yandexcloud.net/garbage-images/DJI_0049-1825.jpg,"((0.35710193475507573, 0.41055719246480404), (0.11330626693336598, 0.18802305195771546))"
294,https://storage.yandexcloud.net/garbage-images/DJI_0024-350.jpg,"((0.13253012048192772, 0.18906394810009267), (0.3503487634749525, 0.4591629676601141)) ((0.039851714550509724, 0.0593141797961075), (0.5696258719086873, 0.6157894736842104)) ((0.3362246116584362, 0.3578434284160161), (0.06323898153844339, 0.09518931704122457))"
